method,rr_long,rr_short,yc_long,yc_short,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
D,2.0,-2.5,1.0,0.5,-0.3039306812060496,-0.31252487532255563,-0.003231527462720596,0.0686953011931429,-0.29985499483887623,-0.010776967261982818,-0.05374508018423563,8
D,2.5,-3.75,-0.5,-1.0,-0.03393343740505165,-0.03335770398496853,0.005358266873318751,0.14061193498723976,-0.34835686766690976,0.015381545106905122,0.09549669901324243,3
D,2.5,-3.75,-0.5,-0.5,-0.03127616065639919,-0.03077987974582541,0.005791229491683758,0.14028431628815927,-0.3435505609707622,0.016856993262708193,0.10357672450392186,3
D,2.5,-3.75,-0.5,-0.25,-0.03127616065639919,-0.03077987974582541,0.005791229491683758,0.14028431628815927,-0.3435505609707622,0.016856993262708193,0.10357672450392186,3
D,2.5,-3.75,-0.5,0.0,-0.03127616065639919,-0.03077987974582541,0.005791229491683758,0.14028431628815927,-0.3435505609707622,0.016856993262708193,0.10357672450392186,3
D,2.5,-3.75,-0.5,0.5,-0.14633761757999336,-0.14367225766502004,-0.0056333649663294905,0.12331193431201387,-0.34355056097076075,-0.016397484406404275,-0.0919166147588919,5
D,2.5,-3.75,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.75,0.0,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.0,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.0,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.0,0.5,-0.11450687418712117,-0.10552456845672609,0.0030943234182223556,0.1021260069167579,-0.2360775871295115,0.013107230787329331,0.05414572675147822,4
D,2.5,-3.75,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.75,0.25,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.25,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.25,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.25,0.5,-0.11450687418712117,-0.10552456845672609,0.0030943234182223556,0.1021260069167579,-0.2360775871295115,0.013107230787329331,0.05414572675147822,4
D,2.5,-3.75,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.75,0.5,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.5,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.5,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.5,-3.75,0.5,0.5,-0.11558095486394764,-0.10695933245706178,0.0034579126224842938,0.09994593429046665,-0.2360775871295115,0.0146473566784944,0.06068612017561126,4
D,2.5,-3.75,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.5,-3.75,1.0,-0.5,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.5,-3.75,1.0,-0.25,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.5,-3.75,1.0,0.0,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.5,-3.75,1.0,0.5,-0.32011964973825674,-0.29324804677134614,-0.003235919512900698,0.06583146681246756,-0.1942238267148021,-0.016660775187239598,-0.05381623997775298,3
D,2.5,-3.5,-0.5,-1.0,-0.03393343740505165,-0.03335770398496853,0.005358266873318751,0.14061193498723976,-0.34835686766690976,0.015381545106905122,0.09549669901324243,3
D,2.5,-3.5,-0.5,-0.5,-0.20327052432656484,-0.2002010798771241,-0.01206638474043209,0.12168406399262498,-0.4000749001807214,-0.030160314318597534,-0.18713897089850484,5
D,2.5,-3.5,-0.5,-0.25,-0.20327052432656484,-0.2002010798771241,-0.01206638474043209,0.12168406399262498,-0.4000749001807214,-0.030160314318597534,-0.18713897089850484,5
D,2.5,-3.5,-0.5,0.0,-0.20327052432656484,-0.2002010798771241,-0.01206638474043209,0.12168406399262498,-0.4000749001807214,-0.030160314318597534,-0.18713897089850484,5
D,2.5,-3.5,-0.5,0.5,-0.20327052432656484,-0.2002010798771241,-0.01206638474043209,0.12168406399262498,-0.4000749001807214,-0.030160314318597534,-0.18713897089850484,5
D,2.5,-3.5,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.5,0.0,-0.5,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.0,-0.25,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.0,0.0,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.0,0.5,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.5,0.25,-0.5,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.25,-0.25,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.25,0.0,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.25,0.5,-0.18355093274823714,-0.16963024611048327,-0.0033951598271811934,0.10015606204958591,-0.2795576862241626,-0.012144755785604812,-0.056392844317217694,4
D,2.5,-3.5,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.5,0.5,-0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.5,-3.5,0.5,-0.25,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.5,-3.5,0.5,0.0,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.5,-3.5,0.5,0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.5,-3.5,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.5,-3.5,1.0,-0.5,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.5,-3.5,1.0,-0.25,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.5,-3.5,1.0,0.0,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.5,-3.5,1.0,0.5,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.5,-3.25,-0.5,-1.0,-0.03393343740505165,-0.03335770398496853,0.005358266873318751,0.14061193498723976,-0.34835686766690976,0.015381545106905122,0.09549669901324243,3
D,2.5,-3.25,-0.5,-0.5,-0.17741404855540963,-0.17532270366127184,-0.008366795134585492,0.11970067500684428,-0.36055587282022455,-0.023205266548957944,-0.13359315783113968,5
D,2.5,-3.25,-0.5,-0.25,-0.17741404855540963,-0.17532270366127184,-0.008366795134585492,0.11970067500684428,-0.36055587282022455,-0.023205266548957944,-0.13359315783113968,5
D,2.5,-3.25,-0.5,0.0,-0.17741404855540963,-0.17532270366127184,-0.008366795134585492,0.11970067500684428,-0.36055587282022455,-0.023205266548957944,-0.13359315783113968,5
D,2.5,-3.25,-0.5,0.5,-0.17020641593383767,-0.17160520795190165,-0.006293138722784475,0.11544107619445669,-0.3605558728202292,-0.01745399034429871,-0.1021455322524657,7
D,2.5,-3.25,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.25,0.0,-0.5,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.0,-0.25,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.0,0.0,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.0,0.5,-0.14380703825763963,-0.1365669876811658,0.002428758739639436,0.09246951416249337,-0.279557686224166,0.008687862503239895,0.042271520218923,6
D,2.5,-3.25,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.25,0.25,-0.5,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.25,-0.25,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.25,0.0,-0.15230371659978556,-0.14132759569763578,0.0003369015693439614,0.09773587164045433,-0.2795576862241626,0.0012051236147154894,0.005765643491047134,4
D,2.5,-3.25,0.25,0.5,-0.14380703825763963,-0.1365669876811658,0.002428758739639436,0.09246951416249337,-0.279557686224166,0.008687862503239895,0.042271520218923,6
D,2.5,-3.25,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.5,-3.25,0.5,-0.5,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.5,-3.25,0.5,-0.25,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.5,-3.25,0.5,0.0,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.5,-3.25,0.5,0.5,-0.14608116172212476,-0.1392419787672548,0.002792106698261021,0.09005599009926818,-0.2750877386145439,0.010149876953161307,0.04873824073393318,6
D,2.5,-3.25,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.5,-3.25,1.0,-0.5,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.5,-3.25,1.0,-0.25,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.5,-3.25,1.0,0.0,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.5,-3.25,1.0,0.5,-0.41671793073315117,-0.4143698739057186,-0.003542150306300118,0.053123454384615944,-0.19422382671480212,-0.018237465331693854,-0.05876537490114597,3
D,2.5,-3.0,-0.5,-1.0,0.033409276169581316,0.033032195092429176,0.015460175418865907,0.13557137624846202,-0.2725404684356972,0.056726164402676804,0.29932773749340824,6
D,2.5,-3.0,-0.5,-0.5,-0.10058809762854665,-0.10016500794629289,0.0021000196173199814,0.11370870468565816,-0.2800177807243439,0.0074995938182486,0.036453116790045925,8
D,2.5,-3.0,-0.5,-0.25,-0.0924531479764514,-0.09212020279044672,0.0030418266668090777,0.11363921891565218,-0.2800177807243439,0.010862976840044038,0.053204536057994245,8
D,2.5,-3.0,-0.5,0.0,-0.0924531479764514,-0.09212020279044672,0.0030418266668090777,0.11363921891565218,-0.2800177807243439,0.010862976840044038,0.053204536057994245,8
D,2.5,-3.0,-0.5,0.5,-0.08171443990358737,-0.08314987276025548,0.005139340248411894,0.10914269254356085,-0.2800177807243384,0.018353621099051858,0.09143228345761334,10
D,2.5,-3.0,0.0,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.5,-3.0,0.0,-0.5,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.0,-0.25,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.0,0.0,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.0,0.5,-0.1505277930792846,-0.14447561127460634,0.002523146653641062,0.08950691361322834,-0.2733598941095819,0.009230127418141328,0.043947779503272555,7
D,2.5,-3.0,0.25,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.5,-3.0,0.25,-0.5,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.25,-0.25,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.25,0.0,-0.1586413088119698,-0.1488040618616859,0.00043109251569717344,0.09493774238289092,-0.27335989410958755,0.001577014496224352,0.007383191284557444,5
D,2.5,-3.0,0.25,0.5,-0.1505277930792846,-0.14447561127460634,0.002523146653641062,0.08950691361322834,-0.2733598941095819,0.009230127418141328,0.043947779503272555,7
D,2.5,-3.0,0.5,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.5,-3.0,0.5,-0.5,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.5,-3.0,0.5,-0.25,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.5,-3.0,0.5,0.0,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.5,-3.0,0.5,0.5,-0.1532100097314212,-0.14757945452039567,0.0028865288248249854,0.08701125264051102,-0.26885149261473207,0.010736517758379796,0.05042490028356683,7
D,2.5,-3.0,1.0,-1.0,-0.7066367283498434,-0.6998881480017686,-0.012578080077457532,0.044794585496871285,-0.22179300177851444,-0.0567108969922242,-0.1942948456410768,3
D,2.5,-3.0,1.0,-0.5,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.5,-3.0,1.0,-0.25,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.5,-3.0,1.0,0.0,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.5,-3.0,1.0,0.5,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.5,-2.5,-0.5,-1.0,0.025315156980504527,0.025014987362400588,0.014355216552919714,0.13549305409488732,-0.27254046843569596,0.052671871576777336,0.27540678468471413,6
D,2.5,-2.5,-0.5,-0.5,-0.11034712933084026,-0.10979224372525793,0.0010095984190843232,0.11361469915089768,-0.28001778072434125,0.0036054796822999084,0.01737175234309185,8
D,2.5,-2.5,-0.5,-0.25,-0.10221143641442551,-0.10175917036118413,0.0019503806543321733,0.11354519163818769,-0.28001778072434125,0.006965202885641724,0.03381477373864539,8
D,2.5,-2.5,-0.5,0.0,-0.07869079288440796,-0.07651057221207841,0.0059708868597925235,0.10648142036109524,-0.28001778072434125,0.02132324184681137,0.10694596452735183,10
D,2.5,-2.5,-0.5,0.5,-0.13007570801622062,-0.13105632129858152,0.002545468574085108,0.09760740360639394,-0.24804605661380486,0.010262080392788801,0.044344571141095246,14
D,2.5,-2.5,0.0,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.5,-2.5,0.0,-0.5,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.0,-0.25,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.0,0.0,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.0,0.5,-0.24783901805104525,-0.24386097842799045,-0.0027690506008859472,0.0792233649159814,-0.2241223985864724,-0.012355081947856157,-0.04622379010290434,7
D,2.5,-2.5,0.25,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.5,-2.5,0.25,-0.5,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.25,-0.25,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.25,0.0,-0.1704230696272505,-0.15966554121482238,-0.0006575126627257344,0.09482496326560988,-0.2733598941095836,-0.002405300400292637,-0.01116298846949948,5
D,2.5,-2.5,0.25,0.5,-0.24783901805104525,-0.24386097842799045,-0.0027690506008859472,0.0792233649159814,-0.2241223985864724,-0.012355081947856157,-0.04622379010290434,7
D,2.5,-2.5,0.5,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.5,-2.5,0.5,-0.5,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.5,-2.5,0.5,-0.25,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.5,-2.5,0.5,0.0,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.5,-2.5,0.5,0.5,-0.25516051160905734,-0.25187325503972613,-0.002407586679804563,0.07639253240813117,-0.220901965824928,-0.010898892052923848,-0.04030613422953144,7
D,2.5,-2.5,1.0,-1.0,-0.7351354744557662,-0.7241987063858167,-0.013652529505666089,0.04455343819552122,-0.23611998976058493,-0.05782030364946712,-0.2091280816438027,3
D,2.5,-2.5,1.0,-0.5,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
D,2.5,-2.5,1.0,-0.25,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
D,2.5,-2.5,1.0,0.0,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
