method,rr_long,rr_short,yc_long,yc_short,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
D,2.5,-2.5,1.0,0.5,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
D,2.75,-3.75,-0.5,-1.0,-0.02302538021574522,-0.022657454805747754,0.006927699576799062,0.14045424368477305,-0.33077537768376225,0.020943818809338006,0.12505346602974532,3
D,2.75,-3.75,-0.5,-0.5,-0.020339665802321032,-0.0200372162985475,0.007361338079288959,0.14012623958578665,-0.32583939566558334,0.022591921594539398,0.13335149257066092,3
D,2.75,-3.75,-0.5,-0.25,-0.020339665802321032,-0.0200372162985475,0.007361338079288959,0.14012623958578665,-0.32583939566558334,0.022591921594539398,0.13335149257066092,3
D,2.75,-3.75,-0.5,0.0,-0.020339665802321032,-0.0200372162985475,0.007361338079288959,0.14012623958578665,-0.32583939566558334,0.022591921594539398,0.13335149257066092,3
D,2.75,-3.75,-0.5,0.5,-0.1348830319375101,-0.13311546424429282,-0.003720102599556796,0.12133073536507326,-0.30744418308691335,-0.012100091022067367,-0.0616301364690669,5
D,2.75,-3.75,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.75,0.0,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.0,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.0,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.0,0.5,-0.11558095486394764,-0.10695933245706178,0.0034579126224842938,0.09994593429046665,-0.2360775871295115,0.0146473566784944,0.06068612017561126,4
D,2.75,-3.75,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.75,0.25,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.25,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.25,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.25,0.5,-0.11558095486394764,-0.10695933245706178,0.0034579126224842938,0.09994593429046665,-0.2360775871295115,0.0146473566784944,0.06068612017561126,4
D,2.75,-3.75,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.75,0.5,-0.5,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.5,-0.25,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.5,0.0,0.016083977746648086,0.014888110038406503,0.014619193063310831,0.12207738991095911,-0.2360775871295115,0.06192537479337581,0.2810835515609902,2
D,2.75,-3.75,0.5,0.5,-0.11558095486394764,-0.10695933245706178,0.0034579126224842938,0.09994593429046665,-0.2360775871295115,0.0146473566784944,0.06068612017561126,4
D,2.75,-3.75,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.75,-3.75,1.0,-0.5,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.75,-3.75,1.0,-0.25,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.75,-3.75,1.0,0.0,-0.19174528908803154,-0.1752278194143185,0.0029008596927193597,0.07466299690467564,-0.2014159816270482,0.014402331281192646,0.05068111523064034,2
D,2.75,-3.75,1.0,0.5,-0.32011964973825674,-0.29324804677134614,-0.003235919512900698,0.06583146681246756,-0.1942238267148021,-0.016660775187239598,-0.05381623997775298,3
D,2.75,-3.5,-0.5,-1.0,-0.02302538021574522,-0.022657454805747754,0.006927699576799062,0.14045424368477305,-0.33077537768376225,0.020943818809338006,0.12505346602974532,3
D,2.75,-3.5,-0.5,-0.5,-0.19264522585038382,-0.19070421041749613,-0.010165500156868235,0.11967629176237786,-0.38006614459009497,-0.026746660552551517,-0.16002835714799468,5
D,2.75,-3.5,-0.5,-0.25,-0.19264522585038382,-0.19070421041749613,-0.010165500156868235,0.11967629176237786,-0.38006614459009497,-0.026746660552551517,-0.16002835714799468,5
D,2.75,-3.5,-0.5,0.0,-0.19264522585038382,-0.19070421041749613,-0.010165500156868235,0.11967629176237786,-0.38006614459009497,-0.026746660552551517,-0.16002835714799468,5
D,2.75,-3.5,-0.5,0.5,-0.19264522585038382,-0.19070421041749613,-0.010165500156868235,0.11967629176237786,-0.38006614459009497,-0.026746660552551517,-0.16002835714799468,5
D,2.75,-3.5,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.5,0.0,-0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.0,-0.25,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.0,0.0,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.0,0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.5,0.25,-0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.25,-0.25,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.25,0.0,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.25,0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.5,0.5,-0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.5,-0.25,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.5,0.0,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,0.5,0.5,-0.1862661937597905,-0.1728171541993408,-0.0030339228504162596,0.09793218475984965,-0.2750877386145433,-0.011028927954754951,-0.05053828182232967,4
D,2.75,-3.5,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.75,-3.5,1.0,-0.5,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.75,-3.5,1.0,-0.25,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.75,-3.5,1.0,0.0,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.75,-3.5,1.0,0.5,-0.38000198692238973,-0.34919015313350105,-0.006801716502066402,0.06502674585112744,-0.22674912502342756,-0.029996660412090467,-0.10995621852880033,3
D,2.75,-3.25,-0.5,-1.0,-0.02302538021574522,-0.022657454805747754,0.006927699576799062,0.14045424368477305,-0.33077537768376225,0.020943818809338006,0.12505346602974532,3
D,2.75,-3.25,-0.5,-0.5,-0.1662166659072184,-0.16510185910023234,-0.006458792164989902,0.11765886427499321,-0.33922907509421796,-0.01903961847372908,-0.1046966793337013,5
D,2.75,-3.25,-0.5,-0.25,-0.1662166659072184,-0.16510185910023234,-0.006458792164989902,0.11765886427499321,-0.33922907509421796,-0.01903961847372908,-0.1046966793337013,5
D,2.75,-3.25,-0.5,0.0,-0.1662166659072184,-0.16510185910023234,-0.006458792164989902,0.11765886427499321,-0.33922907509421796,-0.01903961847372908,-0.1046966793337013,5
D,2.75,-3.25,-0.5,0.5,-0.15856606182978827,-0.1606853906181291,-0.0043811458277079884,0.11332244990126115,-0.33922907509421824,-0.012915006847485462,-0.07220020973382957,7
D,2.75,-3.25,0.0,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.25,0.0,-0.5,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.0,-0.25,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.0,0.0,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.0,0.5,-0.14608116172212476,-0.1392419787672548,0.002792106698261021,0.09005599009926818,-0.2750877386145439,0.010149876953161307,0.04873824073393318,6
D,2.75,-3.25,0.25,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.25,0.25,-0.5,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.25,-0.25,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.25,0.0,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.25,0.5,-0.14608116172212476,-0.1392419787672548,0.002792106698261021,0.09005599009926818,-0.2750877386145439,0.010149876953161307,0.04873824073393318,6
D,2.75,-3.25,0.5,-1.0,0.012899546006482313,0.011922661760992966,0.014182430274383595,0.12245380901379713,-0.2360775871295115,0.060075293240790174,0.27170387951603625,2
D,2.75,-3.25,0.5,-0.5,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.5,-0.25,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.5,0.0,-0.15445141274775462,-0.1438825713478674,0.0006994912974918055,0.09545560592019925,-0.2750877386145433,0.0025427934411571223,0.012005865154865347,4
D,2.75,-3.25,0.5,0.5,-0.14608116172212476,-0.1392419787672548,0.002792106698261021,0.09005599009926818,-0.2750877386145439,0.010149876953161307,0.04873824073393318,6
D,2.75,-3.25,1.0,-1.0,-0.1952821754418169,-0.17781464555124418,0.0024691412908870447,0.07527655492111429,-0.2014159816270482,0.012258914466176914,0.042988373978365635,2
D,2.75,-3.25,1.0,-0.5,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.75,-3.25,1.0,-0.25,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.75,-3.25,1.0,0.0,-0.3464050513407927,-0.319854418862772,-0.00308241189554348,0.0612349341746645,-0.22674912502342756,-0.013593930716270712,-0.05132612526782898,3
D,2.75,-3.25,1.0,0.5,-0.41671793073315117,-0.4143698739057186,-0.003542150306300118,0.053123454384615944,-0.19422382671480212,-0.018237465331693854,-0.05876537490114597,3
D,2.75,-3.0,-0.5,-1.0,0.04480387084298828,0.044347201317585,0.017045377889364666,0.13540739595467408,-0.25291343358680507,0.0673960953660231,0.3343839154351227,6
D,2.75,-3.0,-0.5,-0.5,-0.08747144470257374,-0.08758775005910498,0.004028161801224561,0.11155669248179124,-0.2688514926147376,0.014982850800076792,0.07102099384876581,8
D,2.75,-3.0,-0.5,-0.25,-0.07917228490466538,-0.07932778912370132,0.004971780983101581,0.11148580974658932,-0.2688514926147376,0.01849266647080182,0.08833110795050425,8
D,2.75,-3.0,-0.5,0.0,-0.07917228490466538,-0.07932778912370132,0.004971780983101581,0.11148580974658932,-0.2688514926147376,0.01849266647080182,0.08833110795050425,8
D,2.75,-3.0,-0.5,0.5,-0.06771663849772468,-0.06929536230412442,0.007073330393801758,0.10689864296638105,-0.26885149261473207,0.026309433230255256,0.12783383060074582,10
D,2.75,-3.0,0.0,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.75,-3.0,0.0,-0.5,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.0,-0.25,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.0,0.0,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.0,0.5,-0.1532100097314212,-0.14757945452039567,0.0028865288248249854,0.08701125264051102,-0.26885149261473207,0.010736517758379796,0.05042490028356683,7
D,2.75,-3.0,0.25,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.75,-3.0,0.25,-0.5,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.25,-0.25,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.25,0.0,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.25,0.5,-0.1532100097314212,-0.14757945452039567,0.0028865288248249854,0.08701125264051102,-0.26885149261473207,0.010736517758379796,0.05042490028356683,7
D,2.75,-3.0,0.5,-1.0,0.007533691845894449,0.0070408186460691165,0.013768997917420256,0.12026455263757137,-0.2360775871295121,0.05832403696106309,0.2628848343612986,3
D,2.75,-3.0,0.5,-0.5,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.5,-0.25,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.5,0.0,-0.16112961871465573,-0.15171091510425963,0.0007937163850131324,0.09258859121525805,-0.2688514926147376,0.002952248385507469,0.013633448941211768,5
D,2.75,-3.0,0.5,0.5,-0.1532100097314212,-0.14757945452039567,0.0028865288248249854,0.08701125264051102,-0.26885149261473207,0.010736517758379796,0.05042490028356683,7
D,2.75,-3.0,1.0,-1.0,-0.7066367283498434,-0.6998881480017686,-0.012578080077457532,0.044794585496871285,-0.22179300177851444,-0.0567108969922242,-0.1942948456410768,3
D,2.75,-3.0,1.0,-0.5,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.75,-3.0,1.0,-0.25,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.75,-3.0,1.0,0.0,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.75,-3.0,1.0,0.5,-0.7498544029174128,-0.7513744753560261,-0.009028537702145623,0.03781332732078431,-0.22179300177851444,-0.040707044991264624,-0.1434084232244056,3
D,2.75,-2.5,-0.5,-1.0,0.03670655084580989,0.03631140929373225,0.01593869410739912,0.13532902845639322,-0.25291343358680424,0.06302035396600904,0.30981756950967587,6
D,2.75,-2.5,-0.5,-0.5,-0.09740936056803304,-0.09745524486627057,0.0029356425218902693,0.11146093770637254,-0.2688514926147352,0.01091919741021134,0.05130322602800974,8
D,2.75,-2.5,-0.5,-0.25,-0.08910941005041201,-0.08920780681449263,0.0038782349176791353,0.11139003051572481,-0.2688514926147352,0.014425193923831604,0.06829465654392708,8
D,2.75,-2.5,-0.5,0.0,-0.06430589719632869,-0.06291453883125578,0.007906476985292565,0.10418002794858358,-0.2688514926147352,0.02940834327679395,0.14386492534917839,10
D,2.75,-2.5,-0.5,0.5,-0.11585264239569228,-0.11748214789065597,0.004474467847010555,0.09509178793991124,-0.23638391531057729,0.018928816883042546,0.07917564469119931,14
D,2.75,-2.5,0.0,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.75,-2.5,0.0,-0.5,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.0,-0.25,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.0,0.0,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.0,0.5,-0.25516051160905734,-0.25187325503972613,-0.002407586679804563,0.07639253240813117,-0.220901965824928,-0.010898892052923848,-0.04030613422953144,7
D,2.75,-2.5,0.25,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.75,-2.5,0.25,-0.5,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.25,-0.25,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.25,0.0,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.25,0.5,-0.25516051160905734,-0.25187325503972613,-0.002407586679804563,0.07639253240813117,-0.220901965824928,-0.010898892052923848,-0.04030613422953144,7
D,2.75,-2.5,0.5,-1.0,-0.0016082856456911356,-0.0015019635030725676,0.012665879282750314,0.12017612349746729,-0.2360775871295135,0.053651341648971285,0.23963480463143627,3
D,2.75,-2.5,0.5,-0.5,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.5,-0.25,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.5,0.0,-0.17321905856578815,-0.1628901906683861,-0.0002952833775294872,0.09247295385230762,-0.2688514926147352,-0.001098314071674614,-0.005027799639691355,5
D,2.75,-2.5,0.5,0.5,-0.25516051160905734,-0.25187325503972613,-0.002407586679804563,0.07639253240813117,-0.220901965824928,-0.010898892052923848,-0.04030613422953144,7
D,2.75,-2.5,1.0,-1.0,-0.7351354744557662,-0.7241987063858167,-0.013652529505666089,0.04455343819552122,-0.23611998976058493,-0.05782030364946712,-0.2091280816438027,3
D,2.75,-2.5,1.0,-0.5,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
D,2.75,-2.5,1.0,-0.25,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
D,2.75,-2.5,1.0,0.0,-0.784854401076499,-0.7805112574188848,-0.010106849515519656,0.037527729363474434,-0.23611998976058493,-0.0428038707174583,-0.15917849115498683,3
