z_windows,k_slope,yc_cw,k_yc,term_z_w,k_term,tl_c,ts_c,tl_s,adapt_days,adapt_raise,max_hold_days,sharpe,sortino,calmar,ann_ret,mdd,excess,n_events,n_dead,win_rate,consistency,min_excess,composite_score
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,42,0.75,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,87,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,42,1.0,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,87,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,42,0.5,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,88,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,0,0.0,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,91,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,63,0.75,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,87,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.625,63,0.5,0,0.4695332879642282,0.5148891041811854,0.3070664794992515,0.06038109894359156,-0.19663852284384153,0.07650224259175287,88,2,0.7222222222222222,8.006707222679692,-0.15694355921917835,0.27985390789578035
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,126,1.0,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,126,0.75,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,42,0.5,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,76,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,0,0.5,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,0,1.0,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,63,1.0,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,74,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,63,0.75,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,75,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,63,0.5,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,76,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,42,0.75,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,75,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,0,0.75,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,42,1.0,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,74,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-3.0,126,0.5,252,0.46917557739980614,0.5084964935972986,0.3063645331716318,0.060243069254612536,-0.19663852284384076,0.07636421290277384,77,2,0.7222222222222222,8.396275013893613,-0.18667545268935104,0.2776388175135072
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,0.5,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,86,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,126,1.0,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,87,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,63,1.0,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,84,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,63,0.75,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,85,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,0,0.0,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,87,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,126,0.75,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,87,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,1.0,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,84,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,63,0.5,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,86,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,126,0.5,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,87,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,0.75,0,0.4713274696207664,0.5101260730143844,0.30793495504789636,0.06055187469260326,-0.1966385228438421,0.07667301834076456,85,2,0.7222222222222222,8.226701192853735,-0.2154528155560782,0.27755515612455883
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,0,0.0,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,81,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,63,0.75,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,79,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,42,0.75,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,79,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,63,1.0,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,78,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,63,0.5,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,80,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,126,0.5,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,81,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,126,0.75,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,81,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,42,1.0,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,78,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,126,1.0,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,81,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.875,42,0.5,0,0.4697906187496155,0.5085475046922171,0.30726729326475904,0.06042058666580785,-0.1966385228438421,0.07654173031396916,80,2,0.7222222222222222,8.22763400826318,-0.2154528155560782,0.2766015718865071
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,63,0.75,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,85,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,42,0.5,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,86,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,42,0.75,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,85,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,0,0.0,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,89,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,42,1.0,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,85,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",1.0,84,0.3,63,0.4,-3.875,3.625,-2.75,63,0.5,0,0.46432242932942636,0.5091886045276238,0.3048395957684752,0.05994320781622653,-0.19663852284384087,0.07606435146438784,86,2,0.7222222222222222,8.05347696198157,-0.15694355921917835,0.2765982527312847
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,42,0.75,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,64,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,126,0.75,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,67,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,42,0.5,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,66,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,0,0.0,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,68,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,126,0.5,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,67,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,126,1.0,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,67,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,63,0.75,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,65,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,63,0.5,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,67,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,42,1.0,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,63,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",0.75,126,0.2,252,0.3,-3.25,3.25,-2.75,63,1.0,0,0.5044148977826345,0.5472553462630104,0.32143671305328736,0.0632068404425783,-0.19663852284384187,0.0793279840907396,64,3,0.7777777777777778,8.707932983249673,-0.1669241999468749,0.27343795005791693
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,0,0.0,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,84,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,63,1.0,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,79,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,42,0.75,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,81,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,42,0.5,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,81,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,126,0.75,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,82,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,63,0.75,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,81,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,126,0.5,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,82,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,126,1.0,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,82,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,63,0.5,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,81,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.3,63,0.4,-4.0,3.75,-2.75,42,1.0,0,0.4526252324028202,0.49851463111370814,0.30055615822046117,0.0591009189840912,-0.19663852284384087,0.0752220626322525,79,2,0.7222222222222222,8.784743520907268,-0.15694355921917835,0.2695207625071365
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,0,1.0,252,0.45338028641654377,0.4900084026855941,0.29887350560599846,0.05877004465952429,-0.1966385228438421,0.0748911883076856,88,2,0.7222222222222222,8.135124449642527,-0.2154528155560782,0.2661665943035984
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,0.5,252,0.45338028641654377,0.4900084026855941,0.29887350560599846,0.05877004465952429,-0.1966385228438421,0.0748911883076856,87,2,0.7222222222222222,8.135124449642527,-0.2154528155560782,0.2661665943035984
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,1.0,252,0.45338028641654377,0.4900084026855941,0.29887350560599846,0.05877004465952429,-0.1966385228438421,0.0748911883076856,85,2,0.7222222222222222,8.135124449642527,-0.2154528155560782,0.2661665943035984
"[63, 252]",1.0,84,0.2,252,0.4,-3.75,3.75,-2.75,42,0.75,252,0.45338028641654377,0.4900084026855941,0.29887350560599846,0.05877004465952429,-0.1966385228438421,0.0748911883076856,86,2,0.7222222222222222,8.135124449642527,-0.2154528155560782,0.2661665943035984
